rank,uri,artist_names,track_name,peak_rank,previous_rank,weeks_on_chart,streams,artist_genres,week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
140,spotify:track:3iPbmpKBMflYd7UjdYftoj,TWICE,AlcoholFree,80,127,4,5758961,['pop'],7/8/2021,0.688,0.909,8,-1.992,1,0.0624,0.0474,0.00000135,0.0674,0.702,97.097,audio_features,3iPbmpKBMflYd7UjdYftoj,https://api.spotify.com/v1/tracks/3iPbmpKBMflYd7UjdYftoj,https://api.spotify.com/v1/audio-analysis/3iPbmpKBMflYd7UjdYftoj,210573,4
140,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,44,150,18,5811790,['pop'],7/15/2021,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658,4
140,spotify:track:4wcBRRpIfesgcyUtis7PEg,Olivia Rodrigo,1 step forward 3 steps back,13,105,9,5999956,['pop'],7/22/2021,0.473,0.203,2,-12.627,1,0.102,0.941,0,0.126,0.419,168.884,audio_features,4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/tracks/4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/audio-analysis/4wcBRRpIfesgcyUtis7PEg,163587,4
140,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawai,2,144,52,5769714,['reggaeton'],7/29/2021,0.783,0.727,6,-3.454,0,0.389,0.185,0.0000246,0.0626,0.558,180.067,audio_features,1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,199112,4
140,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,113,148,35,6438295,['pop'],7/7/2022,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,audio_features,1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,231827,4
140,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,Peaches feat Daniel Caesar and Giveon,1,133,69,6523246,['pop'],7/14/2022,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
140,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Dont Start Now,2,134,142,6506342,['hip hop'],7/21/2022,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,audio_features,3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4
140,spotify:track:5vC8UAOHeG95ehRzZChniB,L7NNON,Ai Preto,140,146,4,6470834,['pop'],7/28/2022,0.953,0.57,6,-5.149,1,0.245,0.537,0,0.0993,0.834,129.947,audio_features,5vC8UAOHeG95ehRzZChniB,https://api.spotify.com/v1/tracks/5vC8UAOHeG95ehRzZChniB,https://api.spotify.com/v1/audio-analysis/5vC8UAOHeG95ehRzZChniB,131583,4
141,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE,1,126,66,4788019,['hip hop'],7/5/2018,0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
141,spotify:track:1j6xOGusnyXq3l6IryKF3G,Piso 21,Dejala Que Vuelva feat Manuel Turizo,33,136,36,4785601,['latin'],7/12/2018,0.681,0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,audio_features,1j6xOGusnyXq3l6IryKF3G,https://api.spotify.com/v1/tracks/1j6xOGusnyXq3l6IryKF3G,https://api.spotify.com/v1/audio-analysis/1j6xOGusnyXq3l6IryKF3G,220117,4
141,spotify:track:4dSoDnmR9opAQ8KxUc9SbC,Sean Paul,Mad Love,38,131,20,4780391,['rap'],7/19/2018,0.793,0.824,2,-3.476,1,0.177,0.006,0.00000329,0.169,0.611,98.019,audio_features,4dSoDnmR9opAQ8KxUc9SbC,https://api.spotify.com/v1/tracks/4dSoDnmR9opAQ8KxUc9SbC,https://api.spotify.com/v1/audio-analysis/4dSoDnmR9opAQ8KxUc9SbC,199945,4
141,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Wont Let Go,7,150,83,4626561,['pop'],7/26/2018,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4
141,spotify:track:5h8VHxOBK1VWWj46T8fSly,Aitana,TELEFONO,141,-1,1,4436815,['pop'],8/2/2018,0.691,0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,audio_features,5h8VHxOBK1VWWj46T8fSly,https://api.spotify.com/v1/tracks/5h8VHxOBK1VWWj46T8fSly,https://api.spotify.com/v1/audio-analysis/5h8VHxOBK1VWWj46T8fSly,163294,4
141,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,Murder On My Mind,19,123,20,5409854,['rap'],7/4/2019,0.759,0.73,0,-7.985,0,0.0516,0.145,0.00000306,0.11,0.74,115.007,audio_features,7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,268434,4
141,spotify:track:3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,you should see me in a crown,15,146,24,5375082,['hip hop'],7/11/2019,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,audio_features,3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,180953,4
141,spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright,12,135,52,5568776,['pop'],7/18/2019,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,audio_features,5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/tracks/5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/audio-analysis/5qrSlOut2rNAWv3ubArkNy,196493,4
141,spotify:track:68Vm2W4oURsPV3121vUZgB,NF,Time Edit,141,156,2,5459506,['hip hop'],7/25/2019,0.665,0.703,8,-3.885,1,0.07,0.128,0,0.115,0.257,97.968,audio_features,68Vm2W4oURsPV3121vUZgB,https://api.spotify.com/v1/tracks/68Vm2W4oURsPV3121vUZgB,https://api.spotify.com/v1/audio-analysis/68Vm2W4oURsPV3121vUZgB,230611,4
141,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay,3,131,22,5302701,['hip hop'],8/1/2019,0.853,0.351,7,-10.198,1,0.241,0.39,0.00000938,0.752,0.282,118.028,audio_features,3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,221543,4
141,spotify:track:4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,Mariposa,138,138,3,5385583,['pop'],7/9/2020,0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,audio_features,4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/tracks/4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/audio-analysis/4ja2gzrNh9VNigzoXfmbwD,210000,4
141,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody Remastered 2011,11,128,98,5570369,['pop'],7/16/2020,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,audio_features,4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,354320,4
141,spotify:track:4SJHHpKhcuXwDsCsPqshXj,Rauw Alejandro,El Efecto,100,143,11,5409801,['trap latino'],7/23/2020,0.849,0.781,0,-4.635,0,0.159,0.406,0,0.0801,0.893,84.041,audio_features,4SJHHpKhcuXwDsCsPqshXj,https://api.spotify.com/v1/tracks/4SJHHpKhcuXwDsCsPqshXj,https://api.spotify.com/v1/audio-analysis/4SJHHpKhcuXwDsCsPqshXj,217143,4
141,spotify:track:3MmCFghNjzZMn3HKqbVizn,Juice WRLD,Blood On My Jeans,25,83,3,5727405,['rap'],7/30/2020,0.868,0.55,6,-6.417,1,0.226,0.183,0,0.109,0.464,117.943,audio_features,3MmCFghNjzZMn3HKqbVizn,https://api.spotify.com/v1/tracks/3MmCFghNjzZMn3HKqbVizn,https://api.spotify.com/v1/audio-analysis/3MmCFghNjzZMn3HKqbVizn,154767,4
141,spotify:track:3MmCFghNjzZMn3HKqbVizn,Juice WRLD,Blood On My Jeans,25,83,3,5727405,['rap'],7/30/2020,0.868,0.55,6,-6.417,1,0.226,0.183,0,0.109,0.464,117.943,audio_features,3MmCFghNjzZMn3HKqbVizn,https://api.spotify.com/v1/tracks/3MmCFghNjzZMn3HKqbVizn,https://api.spotify.com/v1/audio-analysis/3MmCFghNjzZMn3HKqbVizn,154767,4
141,spotify:track:4Hta7Oy5W9HD0UgT1P8PPV,Tyler The Creator,RISE feat DAISY WORLD,141,-1,1,6034281,['hip hop'],7/1/2021,0.766,0.814,2,-3.367,1,0.0733,0.044,0.0000108,0.195,0.481,108.07,audio_features,4Hta7Oy5W9HD0UgT1P8PPV,https://api.spotify.com/v1/tracks/4Hta7Oy5W9HD0UgT1P8PPV,https://api.spotify.com/v1/audio-analysis/4Hta7Oy5W9HD0UgT1P8PPV,203588,4
141,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me to Church,108,146,39,5721795,['pop'],7/8/2021,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688,4
141,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me to Church,108,141,40,5776214,['pop'],7/15/2021,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688,4
141,spotify:track:1v1oIWf2Xgh54kIWuKsDf6,AURORA,Runaway,19,118,17,5981705,['sleep'],7/22/2021,0.422,0.302,11,-9.214,1,0.0372,0.629,0.0000783,0.104,0.123,114.089,audio_features,1v1oIWf2Xgh54kIWuKsDf6,https://api.spotify.com/v1/tracks/1v1oIWf2Xgh54kIWuKsDf6,https://api.spotify.com/v1/audio-analysis/1v1oIWf2Xgh54kIWuKsDf6,248827,4
141,spotify:track:2CIYemjFXdmCWpJnfbtrD6,Khalid,New Normal,141,-1,1,5768653,['pop'],7/29/2021,0.39,0.534,0,-9.575,1,0.0709,0.0807,0,0.184,0.244,92.047,audio_features,2CIYemjFXdmCWpJnfbtrD6,https://api.spotify.com/v1/tracks/2CIYemjFXdmCWpJnfbtrD6,https://api.spotify.com/v1/audio-analysis/2CIYemjFXdmCWpJnfbtrD6,198765,4
141,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr Brightside,98,164,102,6414079,['alternative rock'],7/7/2022,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
141,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,113,140,36,6493642,['pop'],7/14/2022,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,audio_features,1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,231827,4
141,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,Peaches feat Daniel Caesar and Giveon,1,140,70,6483293,['pop'],7/21/2022,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
141,spotify:track:7a8GawTVgHZvBLQOh46he7,Arctic Monkeys,I Wanna Be Yours,141,183,3,6470735,['rock'],7/28/2022,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,7a8GawTVgHZvBLQOh46he7,https://api.spotify.com/v1/tracks/7a8GawTVgHZvBLQOh46he7,https://api.spotify.com/v1/audio-analysis/7a8GawTVgHZvBLQOh46he7,183956,4
142,spotify:track:1YNQscOx6OqBQjxgJVhEeW,Rita Ora,Girls feat Cardi B Bebe Rexha and Charli XCX,52,81,8,4778085,['hip hop'],7/5/2018,0.728,0.69,8,-4.344,0,0.0524,0.0164,0,0.104,0.415,94.028,audio_features,1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/tracks/1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/audio-analysis/1YNQscOx6OqBQjxgJVhEeW,221153,4
142,spotify:track:01TnVDiet1DFTsyWKUKovl,XXXTENTACION,NUMB,48,118,7,4767317,['rap'],7/12/2018,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,audio_features,01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl,186268,4
142,spotify:track:2hl6q70unbviGo3g1R7uFx,Luis Fonsi,echame La Culpa,7,134,35,4748325,['latin'],7/19/2018,0.733,0.892,0,-3.641,1,0.0417,0.0376,0,0.137,0.675,95.989,audio_features,2hl6q70unbviGo3g1R7uFx,https://api.spotify.com/v1/tracks/2hl6q70unbviGo3g1R7uFx,https://api.spotify.com/v1/audio-analysis/2hl6q70unbviGo3g1R7uFx,173720,4
142,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,Post Malone,Congratulations,20,145,79,4620506,['rap'],7/26/2018,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
142,spotify:track:4dSoDnmR9opAQ8KxUc9SbC,Sean Paul,Mad Love,38,137,22,4421609,['rap'],8/2/2018,0.793,0.824,2,-3.476,1,0.177,0.006,0.00000329,0.169,0.611,98.019,audio_features,4dSoDnmR9opAQ8KxUc9SbC,https://api.spotify.com/v1/tracks/4dSoDnmR9opAQ8KxUc9SbC,https://api.spotify.com/v1/audio-analysis/4dSoDnmR9opAQ8KxUc9SbC,199945,4
142,spotify:track:44ZJ4hLD5onikKsVLQaILr,Stormzy,Vossi Bop,58,150,10,5395650,['hip hop'],7/4/2019,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/audio-analysis/44ZJ4hLD5onikKsVLQaILr,196267,4
142,spotify:track:1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,8,136,115,5356715,['rock'],7/11/2019,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,audio_features,1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,187147,4
142,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,29,143,111,5535728,['pop'],7/18/2019,0.752,0.505,9,-7.621,1,0.253,0.535,0.00000255,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4
142,spotify:track:7njKgVl3AnLflRad38o7AG,Bazzi,Paradise,33,134,16,5456719,['pop'],7/25/2019,0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,audio_features,7njKgVl3AnLflRad38o7AG,https://api.spotify.com/v1/tracks/7njKgVl3AnLflRad38o7AG,https://api.spotify.com/v1/audio-analysis/7njKgVl3AnLflRad38o7AG,169038,4
142,spotify:track:0VsGaRXR5WAzpu51unJTis,Ed Sheeran,Best Part of Me feat YEBBA,28,81,4,5299276,['pop'],8/1/2019,0.565,0.243,2,-8.367,1,0.0317,0.758,0.00000882,0.285,0.239,81.655,audio_features,0VsGaRXR5WAzpu51unJTis,https://api.spotify.com/v1/tracks/0VsGaRXR5WAzpu51unJTis,https://api.spotify.com/v1/audio-analysis/0VsGaRXR5WAzpu51unJTis,243267,4
142,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Wont Let Go,7,124,183,5366568,['pop'],7/9/2020,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4
142,spotify:track:2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier,2,131,100,5532470,['pop'],7/16/2020,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
142,spotify:track:5f1joOtoMeyppIcJGZQvqJ,Kane Brown,Be Like That feat Swae Lee and Khalid,142,154,2,5402220,['country'],7/23/2020,0.727,0.626,7,-8.415,1,0.0726,0.0469,0.0000258,0.126,0.322,86.97,audio_features,5f1joOtoMeyppIcJGZQvqJ,https://api.spotify.com/v1/tracks/5f1joOtoMeyppIcJGZQvqJ,https://api.spotify.com/v1/audio-analysis/5f1joOtoMeyppIcJGZQvqJ,191406,4
142,spotify:track:70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People feat Khalid,3,120,57,5690464,['pop'],7/30/2020,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,audio_features,70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
142,spotify:track:70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People feat Khalid,3,120,57,5690464,['pop'],7/30/2020,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,audio_features,70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
142,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,1,137,118,6027506,['hip hop'],7/1/2021,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
142,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,DaBaby,Ball If I Want To,120,-1,2,5714775,['pop'],7/8/2021,0.902,0.669,1,-5.049,1,0.457,0.161,0,0.0728,0.628,139.949,audio_features,0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/tracks/0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/audio-analysis/0cu0rhnlCnJ7JIeHRiLpj3,112547,4
142,spotify:track:2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow,3,139,146,5765879,['pop'],7/15/2021,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4
142,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,142,183,2,5954279,['pop'],7/22/2021,0.526,0.731,11,-4.662,1,0.0887,0.18,0,0.0891,0.476,86.959,audio_features,4PQdrXMDHDPl1RczrrlADd,https://api.spotify.com/v1/tracks/4PQdrXMDHDPl1RczrrlADd,https://api.spotify.com/v1/audio-analysis/4PQdrXMDHDPl1RczrrlADd,193221,4
142,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody Remastered 2011,11,148,150,5756583,['pop'],7/29/2021,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,audio_features,4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,354320,4
142,spotify:track:3Wrjm47oTz2sjIgck11l5e,Maneskin,Beggin,1,147,57,6387953,['pop'],7/7/2022,0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4
142,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower SpiderMan Into the SpiderVerse,1,139,195,6480368,['rap'],7/14/2022,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4
142,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,66,173,50,6467389,['afrofuturism'],7/21/2022,0.603,0.783,6,-4.023,1,0.062,0.449,0.00000796,0.119,0.775,172.041,audio_features,37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/tracks/37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/audio-analysis/37y7iDayfwm3WXn5BiAoRk,173104,4
142,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,Bad Bunny,Otro Atardecer,24,130,12,6465356,['latin'],7/28/2022,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,audio_features,0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/tracks/0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/audio-analysis/0E0DRHf5PfMeor0ZCwB3oT,244444,4
143,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,Post Malone,Congratulations,20,129,76,4730698,['rap'],7/5/2018,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
143,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE,1,141,67,4751091,['hip hop'],7/12/2018,0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
143,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,Perfect Duet Ed Sheeran and Beyonce,3,148,33,4708960,['pop'],7/19/2018,0.587,0.299,8,-7.365,1,0.0263,0.779,0,0.123,0.356,94.992,audio_features,1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,259550,3
143,spotify:track:32lItqlMi4LBhb4k0BaSaC,Post Malone,Candy Paint,17,137,45,4612420,['rap'],7/26/2018,0.664,0.667,4,-5.941,1,0.154,0.64,0.00000122,0.0753,0.381,180.064,audio_features,32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/tracks/32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/audio-analysis/32lItqlMi4LBhb4k0BaSaC,227533,4
143,spotify:track:32lItqlMi4LBhb4k0BaSaC,Post Malone,Candy Paint,17,143,46,4410178,['rap'],8/2/2018,0.664,0.667,4,-5.941,1,0.154,0.64,0.00000122,0.0753,0.381,180.064,audio_features,32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/tracks/32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/audio-analysis/32lItqlMi4LBhb4k0BaSaC,227533,4
143,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,Mau y Ricky,La Boca,137,137,5,5391390,['latin'],7/4/2019,0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,audio_features,0UQwlF2pRkr1lMN6kNNUj3,https://api.spotify.com/v1/tracks/0UQwlF2pRkr1lMN6kNNUj3,https://api.spotify.com/v1/audio-analysis/0UQwlF2pRkr1lMN6kNNUj3,206279,4
