Popularity,artist_names,track_name,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
177,Shawn Mendes,Lost In Japan,['pop'],0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200
177,Billie Eilish,idontwannabeyouanymore,['hip hop'],0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569
177,Mau y Ricky,Desconocidos,['latin'],0.719,0.753,7,-4.891,1,0.179,0.118,0.00000421,0.212,0.675,174.107,204564
177,Ali Gatie,Its You,['pop'],0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607
177,KAROL G,Ay DiOs Mio,['latin'],0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,189653
177,6ix9ine,TROLLZ with Nicki Minaj,['rap'],0.744,0.422,1,-8.946,1,0.294,0.0319,0.00011,0.11,0.493,180.006,202667
177,Juice WRLD,Tell Me U Luv Me with Trippie Redd,['rap'],0.66,0.76,2,-5.726,1,0.0787,0.291,0,0.632,0.394,127.984,180129
177,Pop Smoke,For The Night feat Lil Baby and DaBaby,['rap'],0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,190476
177,Ariana Grande,7 rings,['pop'],0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627
177,Harry Styles,Adore You,['pop'],0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,207133
177,Powfu,death bed coffee for your head,['rap'],0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333
177,Ze Felipe,Bandido,['arrocha'],0.882,0.721,11,-2.851,0,0.0512,0.0958,0,0.0989,0.97,120.018,132045
177,Eminem,Lose Yourself From 8 Mile Soundtrack,['hip hop'],0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227
177,Bruno Mars,Locked out of Heaven,['pop'],0.728,0.697,5,-4.125,1,0.0456,0.0556,0,0.282,0.87,143.986,233653
177,Marilia Mendonça,Te Amo Demais,['pop'],0.713,0.625,0,-3.473,1,0.0268,0.573,0,0.11,0.687,114.023,205685
178,XXXTENTACION,Revenge,['rap'],0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027
178,Natti Natasha,Criminal,['latin'],0.814,0.813,2,-3.023,0,0.0561,0.03,0.0000933,0.255,0.839,79.997,232550
178,Drake,Finesse,['hip hop'],0.807,0.321,0,-8.147,0,0.0571,0.132,0.000289,0.1,0.305,94.994,182080
178,XXXTENTACION,NUMB,['rap'],0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268
178,Rudimental,Let Me Live feat AnneMarie and Mr Eazi,['pop'],0.662,0.844,8,-5.495,1,0.0669,0.00295,0.0000478,0.525,0.763,145.007,205760
178,Lizzo,Juice,['pop'],0.767,0.889,7,-2.988,1,0.0963,0.00611,0,0.402,0.843,119.93,195145
178,Calvin Harris,One Kiss with Dua Lipa,['pop'],0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,214847
178,Zedd,The Middle,['rap'],0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732
178,Mau y Ricky,La Boca Remix,['latin'],0.691,0.773,11,-3.812,0,0.0355,0.236,0,0.329,0.85,92.992,188468
178,Post Malone,Wow,['rap'],0.829,0.539,11,-7.359,0,0.208,0.136,0.00000178,0.103,0.388,99.96,149547
178,Justin Bieber,Yummy,['pop'],0.676,0.506,9,-6.652,0,0.0958,0.345,0,0.118,0.497,145.842,208520
178,The Chainsmokers,Something Just Like This,['pop'],0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,247160
178,Niack,Oh Juliana,['funk'],0.799,0.568,6,-3.089,1,0.25,0.387,0,0.0892,0.963,129.63,153078
178,Nirvana,Smells Like Teen Spirit,['alternative rock'],0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,301920
178,Regard,Ride It,['pop'],0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,157606
178,Israel and Rodolffo,Faz Amor Comigo So Hoje Ao Vivo,['pop'],0.624,0.922,1,-4.628,0,0.0439,0.3,0,0.112,0.884,164.819,148228
178,Tion Wayne,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign and Darkoo,['rap'],0.883,0.674,11,-8.043,0,0.357,0.21,0,0.0678,0.73,141.02,278085
178,Anne Marie,Our Song,['pop'],0.572,0.759,2,-4.312,1,0.0506,0.127,0,0.224,0.519,80.95,163733
178,Sleepy Hallow,Die Young feat 347aidan,['rap'],0.808,0.582,11,-6.26,1,0.338,0.827,0,0.111,0.675,77.471,148817
178,Brent Faiyaz,LOOSE CHANGE,['pop'],0.574,0.369,1,-8.931,0,0.0814,0.753,0,0.147,0.44,84.975,226011
178,ACRAZE,Do It To It,['electronic'],0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890
178,zzoilo,Mon Amour Remix,['rap'],0.748,0.761,2,-6.621,1,0.102,0.122,0.00000656,0.0984,0.362,116.041,179940
179,Matheus and Kauan,Ao Vivo E A Cores,['pop'],0.668,0.526,5,-6.174,0,0.0352,0.0131,0,0.147,0.42,135.032,180304
179,2 Chainz,Bigger Than You feat Drake and Quavo,['hip hop'],0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,225893
179,Florida Georgia Line,Simple,['pop'],0.375,0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,185200
179,LANY,Thru These Tears,['pop'],0.711,0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,204516
179,Anuel AA,Hipocrita,['latin'],0.79,0.858,2,-2.78,1,0.0471,0.303,0,0.61,0.79,92.05,192000
179,Offset,Clout feat Cardi B,['hip hop'],0.919,0.622,1,-7.384,1,0.0997,0.228,0.00000424,0.122,0.424,140.022,205803
179,Sam Smith,Too Good At Goodbyes,['pop'],0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000
179,Billie Eilish,ocean eyes,['hip hop'],0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560
179,Kygo,Carry On from the Original Motion Picture POKEMON Detective Pikachu,['pop'],0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316
179,Ed Sheeran,Nothing On You feat Paulo Londra and Dave,['pop'],0.747,0.649,8,-6.218,1,0.218,0.333,0,0.172,0.84,88.011,200733
179,Vance Joy,Riptide,['pop'],0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280
179,Ali Gatie,Its You,['pop'],0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607
179,El Alfa,Singapur,['latin'],0.853,0.909,7,-2.473,1,0.229,0.0522,0.0223,0.129,0.803,112.987,178407
179,XXXTENTACION,Moonlight,['rap'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
179,Doja Cat,Been Like This,['rap'],0.678,0.531,10,-5.029,1,0.0374,0.126,0.0000344,0.377,0.176,99.008,177373
179,Topic,Breaking Me,['pop'],0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794
179,TWICE,AlcoholFree,['pop'],0.688,0.909,8,-1.992,1,0.0624,0.0474,0.00000135,0.0674,0.702,97.097,210573
179,Pop Smoke,Dior,['rap'],0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387
179,Queen,Another One Bites The Dust Remastered 2011,['pop'],0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653
179,Harry Styles,Satellite,['pop'],0.576,0.457,0,-6.473,1,0.0304,0.143,0.0000305,0.0917,0.301,138.984,218577
179,The Neighbourhood,Softcore,['pop'],0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280
179,Ze Felipe,Bandido,['arrocha'],0.882,0.721,11,-2.851,0,0.0512,0.0958,0,0.0989,0.97,120.018,132045
179,Grupo Marca Registrada,El Rescate,['rock'],0.794,0.594,7,-8.698,0,0.139,0.283,0.000381,0.109,0.637,99.238,160897
180,Maroon 5,What Lovers Do feat SZA,['pop'],0.799,0.597,5,-5.131,0,0.0611,0.0788,0.00000566,0.1,0.419,110.001,199849
180,Khalid,Young Dumb and Broke,['pop'],0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,202547
180,Beyonce,Halo,['pop'],0.422,0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,78.454,261160
180,Wiz Khalifa,Fr Fr feat Lil Skies,['hip hop'],0.916,0.493,1,-7.371,0,0.162,0.12,0.00000263,0.211,0.327,140.057,195591
180,Kina,Get You The Moon feat Snow,['sad lo-fi'],0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,179080
180,Dreamville,Sunset with J Cole feat Young Nudy,['hip hop'],0.924,0.385,1,-7.049,1,0.185,0.187,0,0.132,0.39,129.976,178373
180,Calvin Harris,Giant with RagnBone Man,['pop'],0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184
180,Shawn Mendes,Lost In Japan,['pop'],0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200
180,Ava Max,Sweet but Psycho,['pop'],0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436
180,Lewis Capaldi,Bruises,['pop'],0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,220492
180,Pop Smoke,Mood Swings feat Lil Tjay,['rap'],0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,213333
180,Juice WRLD,Bad Energy,['rap'],0.654,0.452,7,-6.36,1,0.0439,0.17,0,0.114,0.532,138.034,186749
180,Matheus Fernandes,Baby Me Atende,['pop'],0.65,0.792,6,-3.825,0,0.0393,0.607,0.0000236,0.92,0.872,154.027,225672
180,John Legend,All of Me,['pop'],0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560
180,Queen,Another One Bites The Dust Remastered 2011,['pop'],0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653
180,Pop Smoke,Brush Em feat Rah Swish,['rap'],0.654,0.724,3,-6.59,0,0.355,0.106,0.00000174,0.655,0.717,71.696,150449
180,Drake,One Dance,['hip hop'],0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987
180,Shawn Mendes,Theres Nothing Holdin Me Back,['pop'],0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,199440
180,Ed Sheeran,Perfect,['pop'],0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400
180,Conan Gray,Heather,['pop'],0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040
180,Lana Del Rey,Summertime Sadness,['pop'],0.568,0.646,1,-6.793,0,0.0332,0.0464,0,0.121,0.211,111.945,264773
181,Florida Georgia Line,Simple,['pop'],0.375,0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,185200
181,Travis Scott,goosebumps,['hip hop'],0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837
181,Post Malone,Paranoid,['rap'],0.625,0.536,0,-5.428,1,0.0776,0.038,0.0000231,0.167,0.253,159.914,221787
181,Louis The Child,Better Not with Wafia,['pop'],0.783,0.537,9,-2.921,1,0.0749,0.278,0,0.229,0.392,113.977,222866
181,Rae Sremmurd,Powerglide feat Juicy J From SR3MM,['hip hop'],0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,332301
181,TOTO,Africa,['rock'],0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,295893
181,Ellie Goulding,Close To Me with Diplo feat Swae Lee,['pop'],0.575,0.758,1,-5.029,0,0.0618,0.0954,0,0.394,0.493,144.107,182623
181,Loredana,Jetzt rufst du an,['hip hop'],0.661,0.473,3,-7.285,1,0.136,0.338,0,0.11,0.402,128.48,151888
181,XXXTENTACION,Royalty feat KyMani Marley Stefflon Don and Vybz Kartel,['rap'],0.919,0.538,1,-6.15,1,0.241,0.0243,0.0415,0.0956,0.597,124.952,203570
181,Billie Eilish,idontwannabeyouanymore,['hip hop'],0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569
181,Kina,Get You The Moon feat Snow,['sad lo-fi'],0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,179080
181,Lil Nas X,Old Town Road Remix,['pop'],0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067
181,Tame Impala,The Less I Know The Better,['Indie Rock'],0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320
181,NLE Choppa,Walk Em Down feat Roddy Ricch,['hip hop'],0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,173288
181,Fedez,MILLE feat Orietta Berti,['pop'],0.527,0.764,2,-4.297,1,0.322,0.016,0,0.0273,0.829,184.339,175924
181,Sarah Cothran,As the World Caves In,['pop'],0.372,0.255,7,-6.834,1,0.0344,0.436,0,0.33,0.254,114.402,161613
181,Powfu,death bed coffee for your head,['rap'],0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333
181,Harry Styles,Adore You,['pop'],0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,207133
181,Steve Lacy,Dark Red,['afrofuturism'],0.603,0.783,6,-4.023,1,0.062,0.449,0.00000796,0.119,0.775,172.041,173104
181,Olivia Rodrigo,happier,['pop'],0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,175933
181,Coolio,Gangstas Paradise,['hip hop'],0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.386,79.975,240693
181,Ryan Castro,Jordan,['trap colombiano'],0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,176143
182,J Balvin,Mi Gente,['latin'],0.548,0.704,11,-4.838,0,0.0777,0.0168,0.0000225,0.143,0.288,104.666,185040
182,Axwell Ingrosso,More Than You Know,['pop'],0.642,0.733,5,-5.001,0,0.0343,0.0274,0,0.266,0.519,123.075,203000
182,Oasis,Wonderwall Remastered,['pop'],0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773
182,Natti Natasha,Criminal,['latin'],0.814,0.813,2,-3.023,0,0.0561,0.03,0.0000933,0.255,0.839,79.997,232550
182,Axwell Ingrosso,More Than You Know,['pop'],0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,203000
182,The Killers,Mr Brightside,['alternative rock'],0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,222587
182,Shindy,Raffaello,['waiata mo tamariki'],0.645,0.49,0,-9.198,1,0.105,0.193,0.0000141,0.092,0.154,74.376,237561
182,Calvin Harris,Giant with RagnBone Man,['pop'],0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184
182,iann dior,Prospect ft Lil Baby,['rap'],0.816,0.579,1,-6.097,1,0.0867,0.203,0,0.127,0.43,120.078,226314
182,5 Seconds of Summer,Youngblood,['pop'],0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418
182,Kina,Get You The Moon feat Snow,['sad lo-fi'],0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,179080
182,El Alfa,Singapur,['latin'],0.853,0.909,7,-2.473,1,0.229,0.0522,0.0223,0.129,0.803,112.987,178407
182,Topic,Breaking Me,['pop'],0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794
182,Billie Eilish,Your Power,['hip hop'],0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,245897
182,Polo G,Martin and Gina,['rap'],0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,132833
182,SZA,Good Days,['pop'],0.436,0.655,1,-8.37,0,0.0583,0.499,0.0000081,0.688,0.412,121.002,279204
182,Sarah Cothran,As the World Caves In,['pop'],0.422,0.25,0,-6.836,1,0.0351,0.441,0,0.35,0.246,124.026,161613
182,Harry Styles,Little Freak,['pop'],0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,202183
182,Drake,One Dance,['hip hop'],0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987
182,Harry Styles,Daylight,['pop'],0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,164533
182,Troye Sivan,Angel Baby,['pop'],0.559,0.559,11,-6.425,1,0.0358,0.0145,0,0.138,0.338,72.498,220780
183,Axwell Ingrosso,More Than You Know,['pop'],0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,203000
183,Kanye West,Yikes,['rap'],0.676,0.777,1,-3.241,0,0.357,0.145,0,0.228,0.226,173.931,188773
183,Natti Natasha,Criminal,['latin'],0.814,0.813,2,-3.023,0,0.0561,0.03,0.0000933,0.255,0.839,79.997,232550
183,Demi Lovato,Sorry Not Sorry,['pop'],0.702,0.635,11,-6.917,0,0.265,0.0223,0,0.283,0.873,144.004,203760
183,Khalid,Location,['pop'],0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080
183,Kodak Black,ZEZE feat Travis Scott and Offset,['rap'],0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760
183,The Chainsmokers,Something Just Like This,['pop'],0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,247160
183,Sam Smith,Too Good At Goodbyes,['pop'],0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000
183,Cordae,RNP feat Anderson Paak,['hip hop'],0.611,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,175828
183,The Chainsmokers,Closer,['pop'],0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
183,Tame Impala,The Less I Know The Better,['Indie Rock'],0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320
183,Ava Max,Sweet but Psycho,['pop'],0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436
183,JACKBOYS,OUT WEST feat Young Thug,['rap'],0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712
183,MC Zaquin,Nao Nasceu pra Namorar,['funk'],0.525,0.448,1,-4.075,0,0.0443,0.14,0,0.0922,0.527,83.406,140308
183,Alex Rose,Me Fije,['latin'],0.76,0.668,7,-3.997,0,0.0667,0.397,0.0000336,0.103,0.71,172.011,202320
183,Luan Santana,MORENA,['pop'],0.526,0.731,11,-4.662,1,0.0887,0.18,0,0.0891,0.476,86.959,193221
183,Walker Hayes,Fancy Like,['rock'],0.649,0.76,1,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,161853
183,The Goo Goo Dolls,Iris,['pop'],0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925,289533
183,Rauw Alejandro,Todo De Ti,['trap latino'],0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604
183,Arctic Monkeys,I Wanna Be Yours,['rock'],0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956
183,Maneskin,SUPERMODEL,['pop'],0.636,0.876,7,-3.413,1,0.0555,0.00164,0,0.117,0.799,120.983,148064
184,Maluma,Corazon feat Nego do Borel,['reggaeton'],0.722,0.738,9,-6.073,0,0.247,0.328,0.0000147,0.198,0.748,198.075,184720
184,Beyonce,Halo,['pop'],0.422,0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,78.454,261160
184,Ed Sheeran,Thinking out Loud,['pop'],0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560
184,Twenty One Pilots,Nico and the Niners,['rock'],0.731,0.595,9,-7.734,0,0.15,0.0588,0.00000867,0.248,0.362,140.072,227365
184,Bruno Mars,Thats What I Like,['pop'],0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693
184,Post Malone,Psycho feat Ty Dolla Sign,['rap'],0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440
184,Jax Jones,All Day And Night,['pop'],0.585,0.782,1,-4.101,0,0.0897,0.269,0,0.156,0.521,121.908,169303
184,The Chainsmokers,Closer,['pop'],0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
184,Calvin Harris,Promises with Sam Smith,['pop'],0.781,0.768,11,-5.991,1,0.0394,0.0119,0.00000491,0.325,0.486,123.07,213309
184,Dalex,Hola Remix,['latin'],0.655,0.672,0,-5.98,0,0.311,0.471,0,0.0767,0.343,181.877,249520
184,Vance Joy,Riptide,['pop'],0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280
184,Lil Nas X,Old Town Road Remix,['pop'],0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067
184,J Balvin,Morado,['latin'],0.885,0.68,11,-3.837,0,0.0848,0.131,0.0000177,0.0875,0.78,97.003,200267
184,The Killers,Mr Brightside,['alternative rock'],0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,222973
184,Rauw Alejandro,Sexo Virtual,['trap latino'],0.704,0.739,8,-3.286,1,0.112,0.328,0.0000193,0.0856,0.425,179.879,208292
184,BIA,WHOLE LOTTA MONEY feat Nicki Minaj Remix,['pop'],0.893,0.463,1,-5.301,1,0.36,0.199,0,0.318,0.591,81.026,229601
184,Nio Garcia,AM,['latin'],0.83,0.517,6,-6.416,0,0.333,0.399,0.0000895,0.0916,0.616,171.959,182496
184,Rauw Alejandro,Curame,['trap latino'],0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706
184,Avicii,Wake Me Up,['pop'],0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
184,Cigarettes After Sex,Apocalypse,['pop'],0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147
184,Sofia Reyes,1 2 3 feat Jason Derulo and De La Ghetto,['latin'],0.792,0.895,1,-3.112,0,0.0587,0.165,0,0.0501,0.793,94.968,201526
184,Eminem,Lose Yourself From 8 Mile Soundtrack,['hip hop'],0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227
185,Kodak Black,Roll in Peace feat XXXTENTACION,['rap'],0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,213132
185,Bruno Mars,Finesse Remix feat Cardi B,['pop'],0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289
185,Demi Lovato,Sorry Not Sorry,['pop'],0.702,0.635,11,-6.917,0,0.265,0.0223,0,0.283,0.873,144.004,203760
185,NF,Let You Down,['hip hop'],0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120
185,The Killers,Mr Brightside,['alternative rock'],0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,222587
185,Queen,Under Pressure Remastered 2011,['pop'],0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,248440
185,J Balvin,MOJAITA,['latin'],0.45,0.842,0,-3.602,1,0.102,0.0171,0,0.377,0.885,172.069,187333
185,Post Malone,Psycho feat Ty Dolla Sign,['rap'],0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440
185,Oasis,Wonderwall Remastered,['pop'],0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773
185,Billie Eilish,you should see me in a crown,['hip hop'],0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953
185,J Balvin,LA CANCION,['latin'],0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573
185,The Chainsmokers,Something Just Like This,['pop'],0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,247160
185,Kid Cudi,The Adventures of Moon Man and Slim Shady with Eminem,['rap'],0.88,0.787,8,-5.189,1,0.118,0.226,0,0.12,0.588,113.018,264834
185,Lady Gaga,Sour Candy with BLACKPINK,['pop'],0.752,0.87,9,-3.812,0,0.0623,0.0604,0.0000112,0.489,0.784,120.006,157707
185,The Police,Every Breath You Take,['rock'],0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920
185,Gusttavo Lima,Ficha Limpa,['arrocha'],0.774,0.732,9,-4.227,1,0.0308,0.108,0,0.243,0.734,135.005,192725
185,John Legend,All of Me,['pop'],0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560
185,Drake,One Dance,['hip hop'],0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987
185,Tiago PZK,Nos Comemos feat Ozuna,['trap argentino'],0.827,0.819,6,-3.701,1,0.052,0.1,0,0.089,0.562,92.017,191087
185,Arctic Monkeys,Do I Wanna Know,['rock'],0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394
185,thasup,s!r! feat Lazza and Sfera Ebbasta,['hip hop'],0.675,0.739,6,-4.603,0,0.0524,0.387,0,0.177,0.338,149.959,237701
185,Bruno Mars,Locked out of Heaven,['pop'],0.728,0.697,5,-4.125,1,0.0456,0.0556,0,0.282,0.87,143.986,233653
186,Post Malone,Spoil My Night feat Swae Lee,['rap'],0.672,0.717,1,-2.714,1,0.034,0.341,0.000024,0.106,0.225,160.981,194560
186,Ozuna,Solita,['latin'],0.807,0.633,10,-6.016,0,0.0929,0.0564,0,0.107,0.325,138.038,311726
186,Rae Sremmurd,Guatemala From Swaecation,['hip hop'],0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341
186,The Killers,Mr Brightside,['alternative rock'],0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,222587
186,David Guetta,Like I Do,['pop'],0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
186,The Chainsmokers,Something Just Like This,['pop'],0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,247160
186,Nicki Minaj,MEGATRON,['hip hop'],0.893,0.641,1,-3.051,1,0.272,0.128,0.0000806,0.086,0.771,94.017,190747
186,Oasis,Wonderwall Remastered,['pop'],0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773
186,NAV,Tap feat Meek Mill,['rap'],0.901,0.676,2,-7.033,1,0.251,0.0646,0,0.0863,0.452,85.018,148278
186,Zedd,The Middle,['rap'],0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732
186,Queen,Dont Stop Me Now Remastered 2011,['pop'],0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413
